candidate_type,dataset,detector,image_id,image_path,risk_level,analysis_class_name,gt_class_name,pred_class_name,object_size_bin,score,iou,best_same_class_iou,best_wrong_class_iou,priority,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,image_width,image_height,total_gt_in_image,total_predictions_in_image
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857363137470,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857363137470.png,high,Pedestrian,Pedestrian,Vehicle,small,0.46596944,0.44128,0.309557,0.44128,4.657249,494.746,318.696,506.956,337.026,491.526,316.516,515.456,335.999,640,640,49,27
class_confusion,waymo,retinanet,14931160836268555821_5778_870_5798_870_1507338353631702,data\processed\milestone_3\images\waymo\external\14931160836268555821_5778_870_5798_870_1507338353631702.png,high,Cyclist,Cyclist,Pedestrian,small,0.4286378,0.473571,0.0,0.473571,4.652209,34.843,338.185,60.317,373.582,19.692,330.38,59.167,375.406,640,640,5,7
class_confusion,waymo,faster_rcnn,3577352947946244999_3980_000_4000_000_1557847181597369,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847181597369.png,high,Pedestrian,Pedestrian,Cyclist,large,0.44367799,0.458525,0.396449,0.458525,4.652203,64.949,350.932,141.792,488.516,69.476,325.534,118.909,460.643,640,640,41,26
class_confusion,kitti,retinanet,003560,data\processed\milestone_3\images\kitti\val\003560.png,high,Cyclist,Cyclist,Vehicle,small,0.01183443,0.885653,0.496871,0.885653,4.647487,350.771,305.687,383.393,337.412,351.931,303.868,383.101,336.706,640,640,9,251
class_confusion,kitti,rtdetr,005106,data\processed\milestone_3\images\kitti\val\005106.png,high,Cyclist,Cyclist,Pedestrian,small,0.42139426,0.473981,0.473981,0.473981,4.645375,274.881,316.881,292.601,337.616,281.286,315.56,290.461,339.993,640,640,8,300
class_confusion,waymo,rtdetr,8679184381783013073_7740_000_7760_000_1541816073898483,data\processed\milestone_3\images\waymo\external\8679184381783013073_7740_000_7760_000_1541816073898483.png,high,Pedestrian,Pedestrian,Vehicle,small,0.00759706,0.886256,0.359807,0.886256,4.643853,619.063,327.44,640.0,387.277,621.179,327.627,639.981,387.954,640,640,35,300
class_confusion,waymo,yolo,2736377008667623133_2676_410_2696_410_1511721509500581,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721509500581.png,high,Cyclist,Cyclist,Pedestrian,small,0.00369622,0.875385,0.0,0.875385,4.629081,340.638,327.335,350.743,352.407,340.483,327.156,350.443,350.43,640,640,3,6
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857355134877,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857355134877.png,high,Cyclist,Cyclist,Pedestrian,small,0.29186866,0.586767,0.0,0.586767,4.628636,431.165,320.171,447.587,374.319,429.459,307.459,450.017,368.412,640,640,56,19
class_confusion,kitti,retinanet,000392,data\processed\milestone_3\images\kitti\val\000392.png,high,Vehicle,Vehicle,Cyclist,small,0.00408309,0.874531,0.498762,0.874531,4.628614,214.823,312.392,264.652,337.441,211.324,312.887,267.037,337.556,640,640,11,300
class_confusion,waymo,faster_rcnn,11660186733224028707_420_000_440_000_1541042908272321,data\processed\milestone_3\images\waymo\external\11660186733224028707_420_000_440_000_1541042908272321.png,high,Pedestrian,Pedestrian,Cyclist,small,0.56738138,0.31016,0.0,0.31016,4.627541,0.0,339.766,7.79,380.43,0.219,332.887,19.11,384.956,640,640,36,4
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857356134808,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857356134808.png,high,Cyclist,Cyclist,Pedestrian,small,0.24737491,0.629782,0.0,0.629782,4.627157,463.671,322.13,480.092,373.877,465.028,317.637,479.722,361.379,640,640,61,21
class_confusion,waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845085664313,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845085664313.png,high,Vehicle,Vehicle,Pedestrian,small,0.43468711,0.439031,0.321693,0.439031,4.623718,19.158,328.599,35.159,365.049,14.076,317.424,31.467,368.45,640,640,48,39
class_confusion,kitti,faster_rcnn,002790,data\processed\milestone_3\images\kitti\val\002790.png,high,Vehicle,Vehicle,Cyclist,small,0.00237876,0.869656,0.424034,0.869656,4.622035,267.285,291.471,289.685,323.916,269.856,291.055,289.731,323.772,640,640,12,48
class_confusion,waymo,faster_rcnn,933621182106051783_4160_000_4180_000_1543516687772629,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516687772629.png,high,Vehicle,Vehicle,Pedestrian,small,0.42222029,0.449254,0.0,0.449254,4.621474,361.585,289.479,374.427,303.596,364.486,289.376,370.487,304.707,640,640,30,9
class_confusion,waymo,retinanet,4690718861228194910_1980_000_2000_000_1552693988249416,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693988249416.png,high,Pedestrian,Pedestrian,Vehicle,small,0.08110304,0.784255,0.0,0.784255,4.615358,0.0,342.505,10.737,388.647,0.0,340.109,12.402,391.046,640,640,42,15
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857368637470,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368637470.png,high,Vehicle,Vehicle,Pedestrian,small,0.49796411,0.3658,0.480184,0.3658,4.613764,393.165,306.792,421.586,342.189,395.925,305.633,408.076,337.503,640,640,39,24
class_confusion,waymo,faster_rcnn,2736377008667623133_2676_410_2696_410_1511721506000758,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721506000758.png,high,Cyclist,Cyclist,Pedestrian,small,0.26866022,0.594953,0.0,0.594953,4.613613,362.217,336.5,370.428,356.726,363.56,332.522,370.925,354.188,640,640,7,9
class_confusion,kitti,retinanet,003929,data\processed\milestone_3\images\kitti\val\003929.png,high,Vehicle,Vehicle,Pedestrian,large,0.0067308,0.856714,0.450984,0.856714,4.613445,0.0,334.909,130.298,415.485,0.0,325.579,134.861,414.604,640,640,11,300
class_confusion,waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847408672106,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847408672106.png,high,Vehicle,Vehicle,Pedestrian,small,0.54834133,0.312981,0.0,0.312981,4.611322,347.059,312.059,363.691,325.122,349.344,303.727,359.732,337.613,640,640,57,18
class_confusion,waymo,faster_rcnn,16213317953898915772_1597_170_1617_170_1509233628797470,data\processed\milestone_3\images\waymo\external\16213317953898915772_1597_170_1617_170_1509233628797470.png,high,Cyclist,Cyclist,Pedestrian,small,0.33570185,0.525433,0.0,0.525433,4.611135,313.795,336.078,330.006,358.412,318.088,332.439,329.023,364.168,640,640,24,17
class_confusion,waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847408672106,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847408672106.png,high,Vehicle,Vehicle,Pedestrian,small,0.54834133,0.311869,0.0,0.311869,4.61021,350.638,315.114,366.006,330.495,349.344,303.727,359.732,337.613,640,640,57,18
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857360637369,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857360637369.png,high,Pedestrian,Pedestrian,Cyclist,small,0.51569819,0.341139,0.356155,0.341139,4.606837,226.951,311.532,233.688,326.07,226.409,305.383,239.989,326.524,640,640,51,29
class_confusion,waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845077164332,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845077164332.png,high,Cyclist,Cyclist,Pedestrian,small,0.16616578,0.689338,0.454378,0.689338,4.605504,206.319,308.477,221.478,340.082,206.456,295.737,221.446,339.289,640,640,43,43
class_confusion,waymo,retinanet,933621182106051783_4160_000_4180_000_1543516678272423,data\processed\milestone_3\images\waymo\external\933621182106051783_4160_000_4180_000_1543516678272423.png,high,Vehicle,Vehicle,Pedestrian,small,0.51518464,0.337467,0.249398,0.337467,4.602652,601.274,274.766,639.59,319.012,602.487,253.671,639.443,383.153,640,640,31,10
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144328716280,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144328716280.png,high,Pedestrian,Pedestrian,Cyclist,small,0.42341438,0.425739,0.48813,0.425739,4.599153,408.171,318.614,417.855,339.309,401.781,312.942,419.153,338.467,640,640,40,12
class_confusion,kitti,faster_rcnn,004961,data\processed\milestone_3\images\kitti\val\004961.png,high,Vehicle,Vehicle,Cyclist,small,0.52076238,0.326766,0.444357,0.326766,4.597528,412.8,306.911,433.68,319.032,417.476,305.431,436.05,334.739,640,640,5,22
class_confusion,kitti,retinanet,000169,data\processed\milestone_3\images\kitti\val\000169.png,high,Vehicle,Vehicle,Cyclist,large,0.05467475,0.792803,0.386642,0.792803,4.597478,0.0,305.043,149.617,381.43,15.47,306.756,145.227,376.585,640,640,16,300
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857366137460,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857366137460.png,high,Pedestrian,Pedestrian,Cyclist,small,0.52965981,0.316573,0.330517,0.316573,4.596233,171.582,314.166,179.582,330.6,169.55,307.453,183.415,337.409,640,640,53,19
class_confusion,kitti,retinanet,003910,data\processed\milestone_3\images\kitti\val\003910.png,high,Vehicle,Vehicle,Cyclist,small,0.00456606,0.840839,0.492882,0.840839,4.595405,335.304,315.414,372.045,332.078,337.083,316.466,372.435,332.949,640,640,7,245
class_confusion,waymo,retinanet,2736377008667623133_2676_410_2696_410_1511721512000476,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721512000476.png,high,Cyclist,Cyclist,Pedestrian,small,0.10781432,0.737586,0.0,0.737586,4.5954,304.426,351.564,314.953,379.165,305.696,353.574,316.132,379.124,640,640,3,1
class_confusion,waymo,faster_rcnn,4690718861228194910_1980_000_2000_000_1552693984249382,data\processed\milestone_3\images\waymo\external\4690718861228194910_1980_000_2000_000_1552693984249382.png,high,Vehicle,Vehicle,Pedestrian,small,0.3959884,0.447834,0.399286,0.447834,4.593822,625.379,374.951,639.485,397.917,624.689,350.861,639.488,399.739,640,640,45,15
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857352637309,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857352637309.png,high,Pedestrian,Pedestrian,Vehicle,small,0.11788967,0.725333,0.0,0.725333,4.593223,634.011,295.309,640.0,339.766,632.65,293.752,639.569,339.271,640,640,46,23
class_confusion,waymo,yolo,9041488218266405018_6454_030_6474_030_1508979397226001,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979397226001.png,high,Cyclist,Cyclist,Pedestrian,small,0.047515,0.792866,0.0,0.792866,4.590381,461.271,339.766,475.587,372.845,462.007,338.878,477.364,371.5,640,640,13,4
class_confusion,kitti,retinanet,007365,data\processed\milestone_3\images\kitti\val\007365.png,high,Vehicle,Vehicle,Cyclist,small,0.0066378,0.830441,0.45546,0.830441,4.587079,346.048,315.038,388.189,333.061,347.613,313.664,389.849,333.847,640,640,7,251
class_confusion,kitti,faster_rcnn,006833,data\processed\milestone_3\images\kitti\val\006833.png,high,Vehicle,Vehicle,Cyclist,large,0.00101488,0.833217,0.039207,0.833217,4.584232,0.0,316.443,84.967,415.485,9.624,316.153,86.852,411.741,640,640,20,50
class_confusion,waymo,faster_rcnn,3577352947946244999_3980_000_4000_000_1557847187597379,data\processed\milestone_3\images\waymo\external\3577352947946244999_3980_000_4000_000_1557847187597379.png,high,Pedestrian,Pedestrian,Cyclist,small,0.24190366,0.58608,0.478616,0.58608,4.577984,538.404,325.386,555.931,361.625,542.145,330.817,557.118,359.256,640,640,38,27
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845078164309,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845078164309.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.06149318,0.766481,0.172915,0.766481,4.577974,413.762,299.101,444.78,378.814,410.698,299.518,450.704,378.061,640,640,43,45
class_confusion,waymo,faster_rcnn,14931160836268555821_5778_870_5798_870_1507338352632870,data\processed\milestone_3\images\waymo\external\14931160836268555821_5778_870_5798_870_1507338352632870.png,high,Cyclist,Cyclist,Pedestrian,small,0.214854,0.611902,0.303843,0.611902,4.576756,55.264,336.605,70.633,367.999,50.366,332.673,70.288,370.82,640,640,6,10
class_confusion,waymo,yolo,2736377008667623133_2676_410_2696_410_1511721513998928,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721513998928.png,high,Cyclist,Cyclist,Pedestrian,small,0.00124944,0.815387,0.0,0.815387,4.566636,321.164,342.294,335.269,377.901,320.303,341.58,337.03,377.325,640,640,2,1
class_confusion,waymo,retinanet,2105808889850693535_2295_720_2315_720_1511129123978828,data\processed\milestone_3\images\waymo\external\2105808889850693535_2295_720_2315_720_1511129123978828.png,high,Pedestrian,Pedestrian,Cyclist,small,0.49709964,0.318996,0.0,0.318996,4.566096,545.378,338.396,552.747,367.893,536.071,331.809,553.875,370.08,640,640,11,3
class_confusion,waymo,faster_rcnn,3126522626440597519_806_440_826_440_1511046972998165,data\processed\milestone_3\images\waymo\external\3126522626440597519_806_440_826_440_1511046972998165.png,high,Cyclist,Cyclist,Pedestrian,small,0.36012813,0.453779,0.340175,0.453779,4.563907,552.957,327.967,564.536,354.303,552.196,312.685,567.912,353.462,640,640,6,10
class_confusion,kitti,retinanet,003683,data\processed\milestone_3\images\kitti\val\003683.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.02442112,0.788881,0.384995,0.788881,4.563302,398.165,317.209,432.258,391.349,395.645,313.803,435.987,389.297,640,640,13,300
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857366137460,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857366137460.png,high,Pedestrian,Pedestrian,Cyclist,small,0.0884788,0.722971,0.0,0.722971,4.56145,195.425,314.087,204.793,330.995,195.427,310.148,203.803,330.607,640,640,53,19
class_confusion,kitti,retinanet,005742,data\processed\milestone_3\images\kitti\val\005742.png,high,Vehicle,Vehicle,Pedestrian,large,0.00183571,0.809538,0.461863,0.809538,4.561374,0.0,325.697,91.306,403.71,0.0,324.004,86.215,415.764,640,640,3,300
class_confusion,waymo,rtdetr,9041488218266405018_6454_030_6474_030_1508979404818573,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979404818573.png,high,Pedestrian,Pedestrian,Cyclist,small,0.34717846,0.463988,0.463988,0.463988,4.561166,218.425,338.923,222.846,352.196,216.236,338.68,224.882,353.309,640,640,8,300
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144326216286,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144326216286.png,high,Cyclist,Cyclist,Pedestrian,small,0.38474596,0.425412,0.394236,0.425412,4.560158,386.776,325.122,397.723,347.456,385.62,311.972,396.654,342.781,640,640,48,12
class_confusion,kitti,retinanet,003784,data\processed\milestone_3\images\kitti\val\003784.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.01616064,0.790659,0.381555,0.790659,4.55682,471.91,294.199,501.797,359.85,471.919,300.475,498.622,358.572,640,640,5,286
class_confusion,waymo,retinanet,9041488218266405018_6454_030_6474_030_1508979396726177,data\processed\milestone_3\images\waymo\external\9041488218266405018_6454_030_6474_030_1508979396726177.png,high,Cyclist,Cyclist,Pedestrian,small,0.24403152,0.559168,0.0,0.559168,4.5532,417.376,337.659,428.534,363.995,416.191,345.174,427.131,363.244,640,640,12,3
class_confusion,kitti,retinanet,006617,data\processed\milestone_3\images\kitti\val\006617.png,high,Pedestrian,Pedestrian,Cyclist,small,0.01031208,0.790541,0.420353,0.790541,4.550853,525.041,303.121,540.701,339.009,523.036,303.488,539.206,339.211,640,640,6,248
class_confusion,kitti,retinanet,002168,data\processed\milestone_3\images\kitti\val\002168.png,high,Vehicle,Vehicle,Pedestrian,small,0.00203827,0.796361,0.254571,0.796361,4.548399,342.359,315.475,401.886,340.987,339.859,314.074,396.821,339.736,640,640,9,300
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144338316151,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144338316151.png,high,Pedestrian,Pedestrian,Cyclist,small,0.1353538,0.658662,0.0,0.658662,4.544016,498.935,319.497,510.177,343.811,494.696,320.169,509.516,343.286,640,640,42,14
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144326216286,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144326216286.png,high,Pedestrian,Pedestrian,Cyclist,small,0.08810659,0.705418,0.0,0.705418,4.543525,510.641,319.539,524.746,350.511,510.463,322.547,528.212,349.264,640,640,48,12
class_confusion,waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267390587932,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267390587932.png,high,Vehicle,Vehicle,Pedestrian,small,0.48393297,0.308551,0.009284,0.308551,4.542484,52.527,309.109,84.317,330.6,60.037,304.805,71.777,337.752,640,640,46,22
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845078664302,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845078664302.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.10767125,0.68327,0.111971,0.68327,4.540941,456.219,307.424,482.324,376.11,452.224,300.951,479.834,380.738,640,640,46,41
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857356634947,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857356634947.png,high,Cyclist,Cyclist,Pedestrian,small,0.13944773,0.650508,0.0,0.650508,4.539956,475.271,318.169,489.798,369.157,475.87,306.368,491.731,365.806,640,640,60,29
class_confusion,waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847395172640,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847395172640.png,high,Pedestrian,Pedestrian,Vehicle,small,0.05104133,0.737081,0.061568,0.737081,4.538122,630.116,281.403,640.0,310.268,630.676,276.017,639.815,312.828,640,640,28,16
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857364637449,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857364637449.png,high,Pedestrian,Pedestrian,Cyclist,small,0.35518116,0.432016,0.459501,0.432016,4.537197,203.477,311.954,210.846,329.02,203.435,303.887,214.572,328.178,640,640,48,20
class_confusion,waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847392672581,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847392672581.png,high,Cyclist,Cyclist,Pedestrian,small,0.35239348,0.434731,0.338653,0.434731,4.537124,113.16,328.177,131.897,374.319,114.33,292.439,136.242,375.069,640,640,42,19
class_confusion,kitti,retinanet,000535,data\processed\milestone_3\images\kitti\val\000535.png,high,Pedestrian,Pedestrian,Vehicle,small,0.03193031,0.753771,0.368519,0.753771,4.535701,210.787,304.801,234.839,363.718,207.952,303.764,234.252,355.846,640,640,17,178
class_confusion,waymo,yolo,13356997604177841771_3360_000_3380_000_1557267377587261,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377587261.png,high,Cyclist,Cyclist,Pedestrian,small,0.07031626,0.714828,0.0,0.714828,4.535144,404.954,324.701,425.376,377.164,404.138,317.882,428.203,374.269,640,640,49,2
class_confusion,waymo,retinanet,6324079979569135086_2372_300_2392_300_1506988309258013,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988309258013.png,high,Pedestrian,Pedestrian,Cyclist,small,0.17799707,0.605612,0.0,0.605612,4.533609,0.0,334.393,6.0,375.268,0.0,323.891,6.899,369.662,640,640,24,14
class_confusion,kitti,faster_rcnn,006475,data\processed\milestone_3\images\kitti\val\006475.png,high,Vehicle,Vehicle,Pedestrian,medium,0.33787906,0.4456,0.17438,0.4456,4.533479,172.076,315.444,239.602,361.274,165.323,311.723,213.861,375.957,640,640,12,61
class_confusion,waymo,yolo,2736377008667623133_2676_410_2696_410_1511721508500889,data\processed\milestone_3\images\waymo\external\2736377008667623133_2676_410_2696_410_1511721508500889.png,high,Cyclist,Cyclist,Pedestrian,small,0.03411148,0.749088,0.0,0.749088,4.533199,348.848,333.445,358.533,356.832,349.266,333.155,358.057,352.96,640,640,3,5
class_confusion,waymo,yolo,8506432817378693815_4860_000_4880_000_1557857361137300,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361137300.png,high,Pedestrian,Pedestrian,Cyclist,small,0.01293574,0.768747,0.0,0.768747,4.531683,0.0,318.064,12.211,354.514,0.073,313.522,13.847,353.935,640,640,47,21
class_confusion,waymo,faster_rcnn,10289507859301986274_4200_000_4220_000_1557847397172702,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847397172702.png,high,Cyclist,Cyclist,Pedestrian,small,0.07418638,0.7052,0.0,0.7052,4.529386,185.266,288.356,199.161,313.85,187.351,283.934,198.97,312.974,640,640,44,17
class_confusion,waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857356634947,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857356634947.png,high,Cyclist,Cyclist,Pedestrian,small,0.0273786,0.751497,0.122741,0.751497,4.528876,475.271,318.169,489.798,369.157,473.815,317.667,489.004,362.667,640,640,60,300
class_confusion,waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267383587568,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267383587568.png,high,Pedestrian,Pedestrian,Cyclist,small,0.4145897,0.363885,0.0,0.363885,4.528475,49.684,312.481,57.895,332.708,41.943,308.933,56.798,334.059,640,640,45,14
class_confusion,waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845076664327,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845076664327.png,high,Cyclist,Cyclist,Pedestrian,small,0.14474939,0.632882,0.479252,0.632882,4.527631,206.951,307.74,222.109,344.19,206.607,295.111,223.911,343.101,640,640,43,33
class_confusion,waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857358135995,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857358135995.png,high,Cyclist,Cyclist,Pedestrian,small,0.33084652,0.446578,0.0,0.446578,4.527425,469.798,320.276,485.587,367.05,467.528,302.651,492.269,364.758,640,640,55,30
class_confusion,waymo,faster_rcnn,6324079979569135086_2372_300_2392_300_1506988292759607,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988292759607.png,high,Cyclist,Cyclist,Pedestrian,small,0.19084764,0.584033,0.0,0.584033,4.524881,101.686,323.647,112.634,335.868,102.099,322.925,113.101,342.502,640,640,30,11
class_confusion,waymo,yolo,6324079979569135086_2372_300_2392_300_1506988295759068,data\processed\milestone_3\images\waymo\external\6324079979569135086_2372_300_2392_300_1506988295759068.png,high,Cyclist,Cyclist,Pedestrian,small,0.00384173,0.770821,0.0,0.770821,4.524663,57.58,333.761,70.843,361.994,56.418,330.524,70.516,360.654,640,640,36,15
class_confusion,waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857358636513,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857358636513.png,high,Cyclist,Cyclist,Pedestrian,small,0.01392353,0.760659,0.197099,0.760659,4.524583,448.218,316.694,464.64,363.469,448.591,322.47,465.393,360.224,640,640,53,300
class_confusion,waymo,retinanet,10289507859301986274_4200_000_4220_000_1557847397172702,data\processed\milestone_3\images\waymo\external\10289507859301986274_4200_000_4220_000_1557847397172702.png,high,Cyclist,Cyclist,Pedestrian,small,0.12381878,0.647613,0.0,0.647613,4.521432,185.266,288.356,199.161,313.85,182.891,284.056,200.775,313.039,640,640,44,14
class_confusion,waymo,retinanet,8679184381783013073_7740_000_7760_000_1541816061898859,data\processed\milestone_3\images\waymo\external\8679184381783013073_7740_000_7760_000_1541816061898859.png,high,Pedestrian,Pedestrian,Vehicle,small,0.05874902,0.710976,0.0,0.710976,4.519725,633.695,349.668,640.0,418.144,634.741,353.258,639.556,417.0,640,640,36,5
class_confusion,waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857360637369,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857360637369.png,high,Pedestrian,Pedestrian,Cyclist,small,0.05914186,0.710335,0.410811,0.710335,4.519477,7.579,316.694,24.0,342.821,8.567,315.638,22.378,347.48,640,640,51,23
class_confusion,waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144328216300,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144328216300.png,high,Cyclist,Cyclist,Pedestrian,small,0.3374165,0.431674,0.14348,0.431674,4.51909,399.349,318.314,406.928,340.516,398.574,308.238,410.264,339.59,640,640,40,17
class_confusion,waymo,faster_rcnn,30779396576054160_1880_000_1900_000_1557845079664314,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845079664314.png,high,Cyclist,Cyclist,Pedestrian,small,0.3106392,0.457639,0.400599,0.457639,4.518278,211.267,304.211,220.951,326.439,211.641,292.521,223.353,323.84,640,640,46,52
class_confusion,waymo,retinanet,30779396576054160_1880_000_1900_000_1557845081164383,data\processed\milestone_3\images\waymo\external\30779396576054160_1880_000_1900_000_1557845081164383.png,high,Pedestrian,Pedestrian,Cyclist,medium,0.05121826,0.715625,0.324091,0.715625,4.516843,388.428,297.205,411.586,373.266,389.746,300.167,417.989,373.208,640,640,45,50
class_confusion,waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267377587261,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377587261.png,high,Pedestrian,Pedestrian,Cyclist,small,0.18471889,0.581986,0.0,0.581986,4.516705,267.057,313.113,274.005,326.176,266.498,308.322,275.154,326.038,640,640,49,8
class_confusion,kitti,faster_rcnn,006121,data\processed\milestone_3\images\kitti\val\006121.png,high,Pedestrian,Pedestrian,Cyclist,large,0.02629119,0.740366,0.307067,0.740366,4.516657,403.017,294.864,476.512,411.264,412.072,286.063,481.227,406.173,640,640,16,83
class_confusion,waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267390088052,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267390088052.png,high,Vehicle,Vehicle,Pedestrian,small,0.40074429,0.362636,0.003286,0.362636,4.51338,60.001,315.325,76.422,327.756,63.785,308.042,76.005,338.047,640,640,42,23
class_confusion,kitti,retinanet,001119,data\processed\milestone_3\images\kitti\val\001119.png,high,Vehicle,Vehicle,Cyclist,medium,0.04268594,0.720627,0.490569,0.720627,4.513313,0.0,328.888,51.741,402.927,1.889,326.467,59.222,413.366,640,640,5,300
class_confusion,kitti,retinanet,006051,data\processed\milestone_3\images\kitti\val\006051.png,high,Pedestrian,Pedestrian,Cyclist,small,0.01010466,0.752639,0.202696,0.752639,4.512744,359.153,306.073,375.895,343.437,360.139,308.885,374.389,345.447,640,640,6,254
