partition,global_image_id,image_filename,coco_annotation_count,yolo_row_count,matched_box_count,class_count_mismatch,maximum_normalized_error,maximum_pixel_error,minimum_iou,image_passed
kitti_train,6749,006748.png,2,2,2,False,4.921875060293068e-11,3.150000082996485e-08,0.9999999983145961,True
kitti_train,6750,006749.png,11,11,11,False,4.968749717226828e-11,3.549996563378954e-08,0.9999999949261612,True
kitti_train,6751,006750.png,4,4,4,False,4.8359427573529956e-11,4.58000357639321e-08,0.9999999988151463,True
kitti_train,6753,006752.png,10,10,10,False,4.8203163682813965e-11,3.309997964606737e-08,0.9999999916211361,True
kitti_train,6754,006753.png,7,7,7,False,4.8750004033593086e-11,4.030000866350747e-08,0.99999999519982,True
kitti_train,6755,006754.png,7,7,7,False,4.679678866637005e-11,3.129997594442102e-08,0.9999999912923438,True
kitti_train,6756,006755.png,6,6,6,False,4.476552462051586e-11,3.609994791986537e-08,0.99999999505516,True
kitti_train,6758,006757.png,6,6,6,False,4.2578052195096916e-11,3.249999735999154e-08,0.9999999898464138,True
kitti_train,6759,006758.png,5,5,5,False,4.976563605652018e-11,4.4399939724826254e-08,0.9999999967006548,True
kitti_train,6760,006759.png,1,1,1,False,3.335931531012193e-11,2.1299999986013063e-08,0.9999999947005467,True
kitti_train,6761,006760.png,2,2,2,False,4.7187503904311257e-11,3.7599988900183234e-08,0.9999999967255578,True
kitti_train,6762,006761.png,8,8,8,False,3.9453135203260103e-11,3.200005949111073e-08,0.9999999966755376,True
kitti_train,6763,006762.png,4,4,4,False,4.156249996944972e-11,2.660000042453703e-08,0.9999999942931379,True
kitti_train,6764,006763.png,2,2,2,False,4.6718767743314515e-11,3.200000264769187e-08,0.9999999971913085,True
kitti_train,6765,006764.png,6,6,6,False,4.890632343546031e-11,4.390000185594545e-08,0.9999999902473987,True
kitti_train,6766,006765.png,11,11,11,False,4.976552503421772e-11,3.7600017321892665e-08,0.9999999912695577,True
kitti_train,6767,006766.png,8,8,8,False,4.9531156953719346e-11,3.91000298805011e-08,0.99999998511509,True
kitti_train,6768,006767.png,3,3,3,False,4.953126797602181e-11,3.979999974035309e-08,0.9999999952520137,True
kitti_train,6771,006770.png,6,6,6,False,3.8593794826624617e-11,3.200005949111073e-08,0.9999999978045773,True
kitti_train,6772,006771.png,4,4,4,False,4.99219554583874e-11,4.4300008994468953e-08,0.9999999953105649,True
kitti_train,6773,006772.png,6,6,6,False,4.8281247055914633e-11,3.0899997227606946e-08,0.9999999943710249,True
kitti_train,6775,006774.png,2,2,2,False,3.812494764332541e-11,3.200000264769187e-08,0.9999999956602781,True
kitti_train,6777,006776.png,2,2,2,False,4.1718795085188276e-11,3.200000264769187e-08,0.999999997211758,True
kitti_train,6779,006778.png,5,5,5,False,4.546874682320734e-11,4.0299994452652754e-08,0.9999999937937764,True
kitti_train,6780,006779.png,11,11,11,False,4.984374718519646e-11,3.989998731412925e-08,0.9999999919974759,True
kitti_train,6782,006781.png,8,8,8,False,5.000000413701855e-11,3.4300001061637886e-08,0.9999999962003225,True
kitti_train,6783,006782.png,5,5,5,False,4.890624016873346e-11,3.200000264769187e-08,0.9999999948183064,True
kitti_train,6784,006783.png,16,16,16,False,4.984375238936689e-11,4.3099987578898435e-08,0.9999999888722622,True
kitti_train,6785,006784.png,1,1,1,False,4.734379555060286e-11,3.199994580427301e-08,0.999999993493521,True
kitti_train,6786,006785.png,7,7,7,False,4.554689958524705e-11,3.200000264769187e-08,0.9999999938978729,True
kitti_train,6787,006786.png,1,1,1,False,3.335937082127316e-11,3.200000264769187e-08,0.9999999963356084,True
kitti_train,6789,006788.png,7,7,7,False,4.984379575745379e-11,4.000003173132427e-08,0.9999999932533283,True
kitti_train,6790,006789.png,8,8,8,False,4.7812500486577036e-11,3.520001001788842e-08,0.9999999933293633,True
kitti_train,6791,006790.png,1,1,1,False,4.7343746978345536e-11,3.199994580427301e-08,0.9999999970032815,True
kitti_train,6795,006794.png,1,1,1,False,4.046868395946035e-11,2.1299968011589954e-08,0.9999999940061987,True
kitti_train,6796,006795.png,1,1,1,False,2.687500222364747e-11,1.720000142313438e-08,0.9999999993652854,True
kitti_train,6797,006796.png,4,4,4,False,4.156250343889667e-11,2.660000220089387e-08,0.9999999979585774,True
kitti_train,6798,006797.png,1,1,1,False,3.9218753244973925e-11,2.9500029086193535e-08,0.9999999968517468,True
kitti_train,6799,006798.png,10,10,10,False,4.8437531763312336e-11,4.0999964312504744e-08,0.9999999963343869,True
kitti_train,6800,006799.png,1,1,1,False,2.156250178408925e-11,1.3800004694530799e-08,0.9999999991390709,True
kitti_train,6801,006800.png,7,7,7,False,4.906253181502507e-11,4.2999943161703413e-08,0.9999999950092797,True
kitti_train,6802,006801.png,17,17,17,False,4.976563605652018e-11,3.979999974035309e-08,0.9999999922010712,True
kitti_train,6803,006802.png,3,3,3,False,4.921874019458983e-11,3.990001573583868e-08,0.9999999956880805,True
kitti_train,6804,006803.png,2,2,2,False,3.4296898654417873e-11,2.4699943423911463e-08,0.999999997370735,True
kitti_train,6805,006804.png,1,1,1,False,3.7812530884195894e-11,2.85000396615942e-08,0.9999999986668486,True
kitti_train,6806,006805.png,9,9,9,False,4.8437497068842816e-11,3.590002961573191e-08,0.9999999968003396,True
kitti_train,6807,006806.png,3,3,3,False,3.3906252805415704e-11,3.200000264769187e-08,0.9999999963091247,True
kitti_train,6808,006807.png,1,1,1,False,4.859376789845271e-11,3.1100015007723414e-08,0.9999999983221263,True
kitti_train,6809,006808.png,4,4,4,False,3.335942633242439e-11,2.1300003538726742e-08,0.9999999967897447,True
kitti_train,6810,006809.png,2,2,2,False,4.328126745889449e-11,3.200000264769187e-08,0.9999999951746664,True
kitti_train,6812,006811.png,3,3,3,False,4.953124889406357e-11,3.200000264769187e-08,0.9999999961423721,True
kitti_train,6813,006812.png,3,3,3,False,4.6562503852598525e-11,3.450000463089964e-08,0.9999999958797293,True
kitti_train,6814,006813.png,13,13,13,False,4.968747635558657e-11,4.1799978589551756e-08,0.9999999919457131,True
kitti_train,6815,006814.png,11,11,11,False,4.656250038315157e-11,3.200000264769187e-08,0.9999999871570602,True
kitti_train,6816,006815.png,2,2,2,False,3.328126663149078e-11,2.1300024855008814e-08,0.9999999985060957,True
kitti_train,6817,006816.png,1,1,1,False,4.4062500176300645e-11,3.450003305260907e-08,0.9999999943413623,True
kitti_train,6818,006817.png,7,7,7,False,4.984374024630256e-11,3.600001718950807e-08,0.9999999950078633,True
kitti_train,6820,006819.png,2,2,2,False,4.585942736667903e-11,3.200005949111073e-08,0.9999999956272677,True
kitti_train,6822,006821.png,2,2,2,False,3.335937082127316e-11,3.200000264769187e-08,0.9999999939949812,True
kitti_train,6823,006822.png,7,7,7,False,4.921874713348373e-11,3.610003318499366e-08,0.999999993300578,True
kitti_train,6824,006823.png,3,3,3,False,3.8281246228510923e-11,2.450000025078225e-08,0.9999999941724664,True
kitti_train,6825,006824.png,5,5,5,False,4.67187399877389e-11,3.350000099544559e-08,0.9999999951421528,True
kitti_train,6828,006827.png,2,2,2,False,3.562500294762572e-11,2.70999862550525e-08,0.999999995516112,True
kitti_train,6829,006828.png,8,8,8,False,4.937505959645705e-11,3.639999590632215e-08,0.9999999945556006,True
kitti_train,6830,006829.png,4,4,4,False,4.4531253684532146e-11,3.199999909497819e-08,0.9999999956320887,True
kitti_train,6832,006831.png,7,7,7,False,4.984375412409037e-11,3.200000264769187e-08,0.9999999929901954,True
kitti_train,6833,006832.png,5,5,5,False,4.984375412409037e-11,3.1900000863060995e-08,0.9999999977646599,True
kitti_train,6835,006834.png,7,7,7,False,4.734375391723944e-11,3.419999927700701e-08,0.9999999937778795,True
kitti_train,6836,006835.png,6,6,6,False,4.2968753555250316e-11,3.339999921081471e-08,0.9999999973848768,True
kitti_train,6837,006836.png,4,4,4,False,4.546875029265429e-11,3.200005949111073e-08,0.9999999930868827,True
kitti_train,6838,006837.png,5,5,5,False,4.828115685029388e-11,3.200000264769187e-08,0.9999999960893217,True
kitti_train,6839,006838.png,7,7,7,False,4.734375391723944e-11,3.03000007306764e-08,0.9999999953167807,True
kitti_train,6840,006839.png,2,2,2,False,4.8593747081771e-11,3.109999724415502e-08,0.9999999971459477,True
kitti_train,6841,006840.png,4,4,4,False,3.8046843453543033e-11,2.2199998284122557e-08,0.9999999955086805,True
kitti_train,6845,006844.png,9,9,9,False,4.9687504111162184e-11,3.740001375263091e-08,0.9999999956043124,True
kitti_train,6848,006847.png,6,6,6,False,4.9921872191660555e-11,4.4000000087862645e-08,0.9999999965445416,True
kitti_train,6849,006848.png,4,4,4,False,4.7968851113466826e-11,4.280008170098881e-08,0.9999999971764902,True
kitti_train,6851,006850.png,2,2,2,False,4.2187475735033786e-11,3.4899983347713714e-08,0.9999999992405019,True
kitti_train,6852,006851.png,4,4,4,False,4.109374993066517e-11,3.200000264769187e-08,0.9999999975729168,True
kitti_train,6853,006852.png,3,3,3,False,4.734379555060286e-11,3.679997462313622e-08,0.9999999944063921,True
kitti_train,6854,006853.png,8,8,8,False,4.937500408530582e-11,3.199999909497819e-08,0.9999999955610098,True
kitti_train,6855,006854.png,5,5,5,False,4.546874682320734e-11,3.200000264769187e-08,0.9999999965516126,True
kitti_train,6856,006855.png,3,3,3,False,3.8749999736742424e-11,3.200000264769187e-08,0.9999999908017261,True
kitti_train,6857,006856.png,5,5,5,False,4.679689968867251e-11,2.590000036661877e-08,0.9999999976902653,True
kitti_train,6858,006857.png,5,5,5,False,4.531249681027916e-11,3.200000264769187e-08,0.999999992753429,True
kitti_train,6859,006858.png,5,5,5,False,3.703126694176717e-11,3.199994580427301e-08,0.9999999970486971,True
kitti_train,6861,006860.png,1,1,1,False,3.515623903105336e-11,3.200005949111073e-08,0.9999999989520322,True
kitti_train,6862,006861.png,1,1,1,False,4.8593740142877095e-11,3.11000007968687e-08,0.9999999987151611,True
kitti_train,6863,006862.png,9,9,9,False,4.726563584966925e-11,3.530004732965608e-08,0.999999992801199,True
kitti_train,6864,006863.png,5,5,5,False,3.960942684955171e-11,2.589996483948198e-08,0.9999999954322158,True
kitti_train,6866,006865.png,1,1,1,False,3.8593753193261193e-11,3.199994580427301e-08,0.9999999923162547,True
kitti_train,6867,006866.png,6,6,6,False,4.867195535496194e-11,3.600001718950807e-08,0.9999999988790514,True
kitti_train,6868,006867.png,7,7,7,False,4.8281247055914633e-11,3.8400003177230246e-08,0.9999999941099345,True
kitti_train,6869,006868.png,6,6,6,False,3.6249999529891497e-11,3.269997250754386e-08,0.9999999951460974,True
kitti_train,6870,006869.png,4,4,4,False,4.609374687492007e-11,4.130001229896152e-08,0.9999999980137415,True
kitti_train,6872,006871.png,5,5,5,False,4.8515635953094716e-11,4.4600007242934225e-08,0.9999999952596766,True
kitti_train,6873,006872.png,7,7,7,False,4.976558054536895e-11,4.7099973699005204e-08,0.9999999898849032,True
kitti_train,6874,006873.png,1,1,1,False,3.789057956282704e-11,2.509995056243497e-08,0.999999997548375,True
kitti_train,6875,006874.png,3,3,3,False,4.281247578674652e-11,3.249994051657268e-08,0.9999999920425926,True
kitti_train,6876,006875.png,2,2,2,False,4.1015690843693164e-11,3.200005949111073e-08,0.9999999964029612,True
kitti_train,6877,006876.png,3,3,3,False,3.656248914740701e-11,3.200000264769187e-08,0.9999999950966132,True
kitti_train,6878,006877.png,6,6,6,False,4.812499704298645e-11,3.200005949111073e-08,0.9999999940559119,True
kitti_train,6879,006878.png,5,5,5,False,4.968749717226828e-11,3.720003860507859e-08,0.999999995288307,True
kitti_train,6880,006879.png,9,9,9,False,4.937500408530582e-11,4.119999630347593e-08,0.999999991218274,True
kitti_train,6881,006880.png,2,2,2,False,3.335942633242439e-11,2.1299999986013063e-08,0.9999999938361177,True
kitti_train,6882,006881.png,6,6,6,False,3.890625321911756e-11,3.4300001061637886e-08,0.9999999974313624,True
kitti_train,6883,006882.png,5,5,5,False,4.4531323073471185e-11,3.339999921081471e-08,0.9999999940195642,True
kitti_train,6886,006885.png,7,7,7,False,4.257810770624815e-11,3.069999365834519e-08,0.9999999959867946,True
kitti_train,6887,006886.png,10,10,10,False,4.984379575745379e-11,3.200005949111073e-08,0.9999999803196298,True
kitti_train,6888,006887.png,4,4,4,False,4.062500336132757e-11,2.6000002151249646e-08,0.9999999941247829,True
kitti_train,6889,006888.png,2,2,2,False,4.382816332082484e-11,3.5000027764908737e-08,0.999999997007031,True
kitti_train,6890,006889.png,9,9,9,False,4.9999997198124646e-11,4.289989874450839e-08,0.9999999941898592,True
kitti_train,6891,006890.png,2,2,2,False,4.367189943010885e-11,3.600001718950807e-08,0.9999999916459508,True
kitti_train,6892,006891.png,3,3,3,False,4.171875345182485e-11,3.200000264769187e-08,0.999999996548788,True
kitti_train,6893,006892.png,1,1,1,False,2.0937508671270422e-11,1.419999762219959e-08,0.9999999993054324,True
kitti_train,6895,006894.png,11,11,11,False,4.8593754020664903e-11,3.6300036754255416e-08,0.9999999876247493,True
kitti_train,6897,006896.png,2,2,2,False,3.328121112033955e-11,2.430004997222568e-08,0.9999999975742044,True
kitti_train,6898,006897.png,9,9,9,False,4.648437190724053e-11,3.200005949111073e-08,0.9999999969316186,True
kitti_train,6899,006898.png,1,1,1,False,3.335942633242439e-11,2.1299999986013063e-08,0.9999999956171662,True
kitti_train,6900,006899.png,3,3,3,False,4.8593795654028327e-11,4.409997700349777e-08,0.9999999959248731,True
kitti_train,6901,006900.png,1,1,1,False,4.6249996887848255e-11,2.9599995343687624e-08,0.9999999984660919,True
kitti_train,6903,006902.png,11,11,11,False,4.828124011702073e-11,4.489999838597214e-08,0.9999999928284173,True
kitti_train,6905,006904.png,11,11,11,False,4.4687475941884713e-11,3.379997792762879e-08,0.9999999946214897,True
kitti_train,6906,006905.png,2,2,2,False,4.7031253891383074e-11,3.80999836124829e-08,0.9999999971989504,True
kitti_train,6907,006906.png,3,3,3,False,3.4921877889448893e-11,3.200000264769187e-08,0.9999999969651224,True
kitti_train,6908,006907.png,5,5,5,False,4.757813587552562e-11,3.66999302059412e-08,0.9999999881474319,True
kitti_train,6911,006910.png,9,9,9,False,4.7656323332034844e-11,3.790000846493058e-08,0.9999999962599306,True
kitti_train,6913,006912.png,3,3,3,False,4.484375024094156e-11,2.8700000598291808e-08,0.9999999916869442,True
kitti_train,6915,006914.png,4,4,4,False,4.976552503421772e-11,4.5099966428097105e-08,0.9999999991306947,True
kitti_train,6916,006915.png,3,3,3,False,4.5937489923097985e-11,3.849999075100641e-08,0.9999999935712409,True
kitti_train,6917,006916.png,4,4,4,False,3.8203218366561487e-11,3.200000264769187e-08,0.999999998631828,True
kitti_train,6919,006918.png,1,1,1,False,4.8906212413157846e-11,4.4999978854320943e-08,0.9999999969274914,True
kitti_train,6920,006919.png,5,5,5,False,4.4062500176300645e-11,3.520005975587992e-08,0.9999999933284209,True
kitti_train,6921,006920.png,6,6,6,False,4.7812531711599604e-11,3.200000264769187e-08,0.999999996805266,True
kitti_train,6922,006921.png,2,2,2,False,4.968750064171523e-11,3.179999907843012e-08,0.99999999317536,True
kitti_train,6923,006922.png,10,10,10,False,4.8750004033593086e-11,4.1600003441999434e-08,0.99999999599792,True
kitti_train,6924,006923.png,6,6,6,False,4.906250405944945e-11,3.200005949111073e-08,0.9999999929674165,True
kitti_train,6925,006924.png,1,1,1,False,3.328121112033955e-11,2.1299968011589954e-08,0.9999999922279287,True
kitti_train,6926,006925.png,9,9,9,False,4.8593754020664903e-11,3.2899947655096184e-08,0.9999999947079966,True
kitti_train,6927,006926.png,15,15,15,False,4.984375412409037e-11,3.200000264769187e-08,0.9999999943594607,True
kitti_train,6929,006928.png,9,9,9,False,4.95312471593401e-11,3.8299987181744655e-08,0.999999996024386,True
kitti_train,6930,006929.png,11,11,11,False,4.445310786138634e-11,3.6299979910836555e-08,0.9999999885808283,True
kitti_train,6931,006930.png,2,2,2,False,4.640624690077644e-11,4.3699969864974264e-08,0.9999999917632476,True
kitti_train,6934,006933.png,3,3,3,False,4.257813546182376e-11,3.3199981430698244e-08,0.9999999977377306,True
kitti_train,6936,006935.png,3,3,3,False,4.9687504111162184e-11,3.18000026311438e-08,0.9999999983646413,True
kitti_train,6937,006936.png,6,6,6,False,4.937494857415459e-11,3.200000264769187e-08,0.9999999946473014,True
kitti_train,6938,006937.png,10,10,10,False,4.632805250537331e-11,3.8200028029677924e-08,0.9999999944252018,True
kitti_train,6939,006938.png,2,2,2,False,3.335942633242439e-11,3.200000264769187e-08,0.9999999981365918,True
kitti_train,6941,006940.png,3,3,3,False,4.062500336132757e-11,3.200000264769187e-08,0.9999999976493742,True
kitti_train,6942,006941.png,1,1,1,False,3.1953106827131705e-11,1.9199987377760408e-08,0.9999999988421661,True
kitti_train,6943,006942.png,13,13,13,False,4.984374024630256e-11,4.340000714364578e-08,0.9999999951917004,True
kitti_train,6944,006943.png,8,8,8,False,4.890625404652127e-11,3.80999836124829e-08,0.9999999958393521,True
kitti_train,6945,006944.png,6,6,6,False,4.750000393016762e-11,3.199999909497819e-08,0.9999999946606893,True
kitti_train,6946,006945.png,6,6,6,False,4.750000393016762e-11,3.650001190180774e-08,0.9999999964073893,True
kitti_train,6948,006947.png,1,1,1,False,3.921874977552697e-11,2.5100000300426473e-08,0.9999999955687005,True
kitti_train,6950,006949.png,2,2,2,False,3.828123928961702e-11,2.449999669806857e-08,0.9999999978372991,True
kitti_train,6951,006950.png,7,7,7,False,4.8828108223375466e-11,3.3499986784590874e-08,0.9999999967922757,True
kitti_train,6953,006952.png,14,14,14,False,4.960931665465296e-11,3.7000006614107406e-08,0.9999999953377223,True
kitti_train,6954,006953.png,8,8,8,False,4.984374024630256e-11,3.80999836124829e-08,0.999999995879354,True
kitti_train,6955,006954.png,4,4,4,False,3.687500305105118e-11,2.519993813621113e-08,0.9999999964577551,True
kitti_train,6956,006955.png,1,1,1,False,4.7656240065308e-11,3.04999971945108e-08,0.9999999989392673,True
kitti_train,6957,006956.png,5,5,5,False,4.992189994723617e-11,3.149999727725117e-08,0.9999999936850008,True
kitti_train,6958,006957.png,7,7,7,False,4.664058028680529e-11,3.2300022212439217e-08,0.9999999920481714,True
kitti_train,6959,006958.png,6,6,6,False,4.828115685029388e-11,4.3600039134616964e-08,0.9999999960008974,True
kitti_train,6960,006959.png,4,4,4,False,4.437500367160396e-11,3.200000264769187e-08,0.9999999967147295,True
kitti_train,6961,006960.png,8,8,8,False,4.8203108171662734e-11,3.200000264769187e-08,0.9999999900454698,True
kitti_train,6962,006961.png,6,6,6,False,4.882827475682916e-11,3.11000007968687e-08,0.9999999960040183,True
kitti_train,6964,006963.png,6,6,6,False,4.8515635953094716e-11,4.1900005243178384e-08,0.9999999946384771,True
kitti_train,6965,006964.png,4,4,4,False,4.8593795654028327e-11,3.8900054732948774e-08,0.9999999945143467,True
kitti_train,6966,006965.png,2,2,2,False,3.328126663149078e-11,2.1300024855008814e-08,0.999999998846216,True
kitti_train,6967,006966.png,2,2,2,False,3.640624954281968e-11,2.3299998375136965e-08,0.9999999940842061,True
kitti_train,6968,006967.png,6,6,6,False,4.531250374917306e-11,3.200000264769187e-08,0.9999999943478854,True
kitti_train,6969,006968.png,8,8,8,False,4.4921844022383084e-11,4.200012426736066e-08,0.999999992417919,True
kitti_train,6970,006969.png,3,3,3,False,3.9374999788455156e-11,3.200000264769187e-08,0.9999999965450463,True
kitti_train,6971,006970.png,7,7,7,False,4.6406239961882534e-11,3.7599988900183234e-08,0.9999999946077291,True
kitti_train,6972,006971.png,4,4,4,False,4.8750000564146134e-11,3.91000298805011e-08,0.999999990453931,True
kitti_train,6973,006972.png,5,5,5,False,4.1250003413040304e-11,3.669998704936006e-08,0.9999999968936563,True
kitti_train,6974,006973.png,5,5,5,False,4.562499683613552e-11,3.470000820016139e-08,0.9999999964253161,True
kitti_train,6975,006974.png,2,2,2,False,3.593749950403513e-11,3.200000264769187e-08,0.9999999946779242,True
kitti_train,6976,006975.png,3,3,3,False,4.1875003464753036e-11,3.940004944524844e-08,0.9999999965874511,True
kitti_train,6977,006976.png,1,1,1,False,3.328126663149078e-11,2.1299968011589954e-08,0.9999999962693302,True
kitti_train,6978,006977.png,2,2,2,False,4.046873947061158e-11,2.8699957965727663e-08,0.9999999949174719,True
kitti_train,6979,006978.png,5,5,5,False,4.1953107654535415e-11,3.409999749237613e-08,0.9999999939486224,True
kitti_train,6980,006979.png,7,7,7,False,4.1875003464753036e-11,3.80999836124829e-08,0.9999999938297011,True
kitti_train,6981,006980.png,14,14,14,False,4.968749717226828e-11,3.5699997624760726e-08,0.9999999920951511,True
kitti_train,6982,006981.png,1,1,1,False,4.734379555060286e-11,2.1599998234478335e-08,0.9999999937853636,True
kitti_train,6983,006982.png,6,6,6,False,4.796876784673998e-11,4.5000001946959856e-08,0.9999999956273653,True
kitti_train,6984,006983.png,5,5,5,False,4.687500387845489e-11,3.200000264769187e-08,0.9999999962692951,True
kitti_train,6985,006984.png,6,6,6,False,4.843750053828977e-11,4.0200063722295454e-08,0.9999999933922424,True
kitti_train,6986,006985.png,7,7,7,False,4.5625000305582475e-11,3.200000264769187e-08,0.9999999907044859,True
kitti_train,6987,006986.png,1,1,1,False,3.335931531012193e-11,2.1300003538726742e-08,0.9999999966857377,True
kitti_train,6988,006987.png,6,6,6,False,4.0468767226187197e-11,3.200005949111073e-08,0.9999999963001995,True
kitti_train,6989,006988.png,2,2,2,False,3.328126663149078e-11,2.1300024855008814e-08,0.9999999990312771,True
kitti_train,6990,006989.png,5,5,5,False,4.484375371038851e-11,4.200001058052294e-08,0.999999995439432,True
kitti_train,6992,006991.png,6,6,6,False,4.5703107964811807e-11,4.2299973301851423e-08,0.9999999934203815,True
kitti_train,6994,006993.png,7,7,7,False,3.7812499659173326e-11,3.25999849337677e-08,0.9999999946464921,True
kitti_train,6995,006994.png,4,4,4,False,4.773431649951476e-11,3.720003860507859e-08,0.9999999918186099,True
kitti_train,6996,006995.png,6,6,6,False,4.304689937839612e-11,3.590002961573191e-08,0.9999999933935978,True
kitti_train,6998,006997.png,5,5,5,False,4.7968795602315595e-11,3.980005658377195e-08,0.9999999941209665,True
kitti_train,6999,006998.png,5,5,5,False,4.710942747010449e-11,3.810004045590176e-08,0.9999999940573849,True
kitti_train,7000,006999.png,2,2,2,False,3.3437502766631155e-11,2.9300025516931782e-08,0.999999997252731,True
kitti_train,7001,007000.png,9,9,9,False,4.73436845283004e-11,3.200005949111073e-08,0.9999999899992885,True
kitti_train,7002,007001.png,4,4,4,False,4.1953107654535415e-11,3.200000264769187e-08,0.9999999922221423,True
kitti_train,7003,007002.png,3,3,3,False,4.8515580441943484e-11,3.919998903256783e-08,0.9999999972481787,True
kitti_train,7006,007005.png,9,9,9,False,4.390625016337246e-11,3.8600006746492e-08,0.9999999928874584,True
kitti_train,7007,007006.png,3,3,3,False,4.742187198480963e-11,2.4300000234234176e-08,0.9999999963496544,True
kitti_train,7008,007007.png,7,7,7,False,4.984375412409037e-11,3.750000132640707e-08,0.9999999945087925,True
kitti_train,7009,007008.png,3,3,3,False,4.8750004033593086e-11,4.289998400963668e-08,0.9999999925176266,True
kitti_train,7010,007009.png,1,1,1,False,2.4218738126080552e-11,1.4400001191461342e-08,0.9999999984873125,True
kitti_train,7011,007010.png,4,4,4,False,4.95312471593401e-11,3.200000264769187e-08,0.9999999965537373,True
kitti_train,7012,007011.png,10,10,10,False,4.781250395602399e-11,3.640002432803158e-08,0.9999999951240832,True
kitti_train,7013,007012.png,5,5,5,False,4.8671899843810706e-11,4.260004971001763e-08,0.9999999949478902,True
kitti_train,7014,007013.png,6,6,6,False,4.9062498855279024e-11,3.200000264769187e-08,0.9999999918196792,True
kitti_train,7016,007015.png,10,10,10,False,4.578125378795761e-11,3.740001375263091e-08,0.9999999952580371,True
kitti_train,7017,007016.png,7,7,7,False,3.984374635779275e-11,3.2100047064886894e-08,0.9999999939871197,True
kitti_train,7018,007017.png,1,1,1,False,4.046875334839939e-11,2.6800023533724016e-08,0.9999999990635854,True
kitti_train,7019,007018.png,6,6,6,False,4.99219554583874e-11,4.5099966428097105e-08,0.9999999965887755,True
kitti_train,7020,007019.png,8,8,8,False,4.742184422923401e-11,3.449997620919021e-08,0.9999999936948689,True
kitti_train,7023,007022.png,6,6,6,False,4.906250405944945e-11,3.200005949111073e-08,0.9999999936380901,True
kitti_train,7024,007023.png,1,1,1,False,4.593747604531018e-11,3.4900011769423145e-08,0.9999999986490713,True
kitti_train,7028,007027.png,6,6,6,False,4.890626792430908e-11,3.7599932056764374e-08,0.9999999967181347,True
kitti_train,7029,007028.png,5,5,5,False,4.96875318667378e-11,3.200000264769187e-08,0.9999999926545666,True
kitti_train,7030,007029.png,6,6,6,False,4.914063600480745e-11,3.989998731412925e-08,0.9999999922396304,True
kitti_train,7031,007030.png,2,2,2,False,4.968750064171523e-11,3.179999907843012e-08,0.9999999963841246,True
kitti_train,7032,007031.png,9,9,9,False,4.656253160817414e-11,4.1000021155923605e-08,0.9999999941814246,True
kitti_train,7033,007032.png,5,5,5,False,4.8984372114091457e-11,3.80000528821256e-08,0.9999999947984609,True
kitti_train,7034,007033.png,6,6,6,False,4.749999699127372e-11,3.4899983347713714e-08,0.9999999932829404,True
kitti_train,7036,007035.png,6,6,6,False,4.9531254098234e-11,3.17000043992266e-08,0.9999999970134752,True
kitti_train,7037,007036.png,1,1,1,False,3.914069068855497e-11,2.5900021682900842e-08,0.9999999988499831,True
kitti_train,7038,007037.png,3,3,3,False,4.8515635953094716e-11,4.1100008729699766e-08,0.9999999968642829,True
kitti_train,7039,007038.png,4,4,4,False,4.484375371038851e-11,3.200000264769187e-08,0.9999999949501087,True
kitti_train,7040,007039.png,6,6,6,False,4.898439986966707e-11,4.6700009193045844e-08,0.9999999951735201,True
kitti_train,7041,007040.png,1,1,1,False,4.2031267355469026e-11,3.200000264769187e-08,0.999999988666261,True
kitti_train,7042,007041.png,6,6,6,False,4.8906212413157846e-11,4.2299973301851423e-08,0.9999999929121299,True
kitti_train,7043,007042.png,6,6,6,False,4.8281267872596345e-11,3.200000264769187e-08,0.9999999930341542,True
kitti_train,7044,007043.png,6,6,6,False,4.437500367160396e-11,3.7700004895668826e-08,0.9999999965526406,True
kitti_train,7046,007045.png,7,7,7,False,4.953125062878705e-11,3.7599988900183234e-08,0.9999999956005323,True
kitti_train,7047,007046.png,14,14,14,False,4.7968740091164364e-11,3.45999922046758e-08,0.999999992864364,True
kitti_train,7048,007047.png,10,10,10,False,4.1875003464753036e-11,3.779999246944499e-08,0.9999999963415468,True
kitti_train,7049,007048.png,2,2,2,False,3.593747521790647e-11,2.7400005819799844e-08,0.9999999979732558,True
kitti_train,7050,007049.png,2,2,2,False,4.617195514811101e-11,2.2599998317218706e-08,0.9999999969558193,True
kitti_train,7051,007050.png,7,7,7,False,4.2031267355469026e-11,3.200000264769187e-08,0.9999999942777477,True
kitti_train,7052,007051.png,6,6,6,False,4.96875318667378e-11,3.200000264769187e-08,0.9999999966841988,True
kitti_train,7053,007052.png,7,7,7,False,4.9374997146411914e-11,3.200005949111073e-08,0.9999999941286966,True
kitti_train,7054,007053.png,7,7,7,False,4.734379555060286e-11,3.5599953207565704e-08,0.9999999926521262,True
kitti_train,7055,007054.png,1,1,1,False,3.328126663149078e-11,2.1300024855008814e-08,0.9999999968148485,True
kitti_train,7056,007055.png,3,3,3,False,4.4062500176300645e-11,3.200000264769187e-08,0.9999999925071922,True
kitti_train,7058,007057.png,3,3,3,False,4.2343753503537584e-11,3.200000264769187e-08,0.9999999976821399,True
kitti_train,7059,007058.png,1,1,1,False,3.726563502226554e-11,2.1300003538726742e-08,0.9999999982269457,True
kitti_train,7060,007059.png,5,5,5,False,4.703126776917088e-11,3.200000264769187e-08,0.9999999958205967,True
