image_id,split,image_width,image_height,original_annotation_count,target_box_count,ignored_box_count,vehicle_count,pedestrian_count,cyclist_count,contains_vehicle,contains_pedestrian,contains_cyclist,target_empty,ignored_only,presence_signature,density_group,stratification_group
004000,val,1242,375,6,1,5,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004001,val,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004002,train,1238,374,9,3,6,0,3,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004003,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004004,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004005,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004006,train,1242,375,15,15,0,15,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004007,train,1242,375,13,9,4,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004008,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004009,val,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004010,val,1241,376,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004011,train,1242,375,7,5,2,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004012,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004013,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004014,train,1242,375,13,7,6,5,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004015,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004016,train,1241,376,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004017,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004018,train,1242,375,8,2,6,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004019,train,1242,375,8,4,4,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004020,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004021,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004022,train,1242,375,5,4,1,3,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004023,train,1224,370,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004024,train,1242,375,6,2,4,0,2,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004025,train,1238,374,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004026,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004027,train,1238,374,8,4,4,0,3,1,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
004028,train,1238,374,11,11,0,3,8,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004029,val,1242,375,14,13,1,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004030,val,1242,375,8,1,7,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004031,train,1242,375,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004032,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004033,val,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004034,val,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004035,train,1242,375,16,14,2,13,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004036,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004037,val,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004038,val,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004039,train,1242,375,11,7,4,0,5,2,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
004040,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004041,train,1242,375,7,4,3,2,0,2,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004042,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004043,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004044,val,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004045,train,1242,375,16,13,3,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004046,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004047,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004048,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004049,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004050,train,1242,375,4,1,3,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004051,train,1242,375,14,13,1,12,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004052,train,1242,375,17,14,3,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004053,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004054,train,1242,375,10,8,2,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004055,train,1238,374,11,4,7,0,3,1,False,True,True,False,False,V0_P1_C1,medium,V0_P1_C1__medium
004056,train,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004057,train,1242,375,10,6,4,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004058,val,1242,375,7,3,4,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004059,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004060,val,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004061,train,1241,376,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004062,train,1242,375,9,9,0,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004063,train,1242,375,13,9,4,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004064,train,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004065,train,1224,370,17,15,2,3,7,5,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
004066,train,1242,375,12,6,6,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004067,val,1242,375,10,6,4,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004068,val,1242,375,8,5,3,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004069,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004070,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004071,train,1242,375,14,13,1,13,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004072,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004073,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004074,train,1224,370,11,6,5,2,1,3,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
004075,val,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004076,train,1242,375,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004077,train,1242,375,4,3,1,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004078,train,1224,370,9,8,1,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004079,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004080,train,1242,375,2,1,1,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004081,val,1242,375,9,3,6,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004082,val,1241,376,10,8,2,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004083,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004084,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004085,train,1224,370,5,5,0,1,4,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004086,train,1242,375,17,17,0,16,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004087,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004088,val,1242,375,6,5,1,4,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004089,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004090,train,1242,375,11,9,2,8,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004091,val,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004092,train,1242,375,10,7,3,4,0,3,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004093,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004094,val,1242,375,7,4,3,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004095,train,1242,375,13,8,5,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004096,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004097,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004098,val,1242,375,9,8,1,6,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004099,train,1242,375,8,6,2,5,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004100,train,1241,376,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004101,train,1242,375,8,5,3,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004102,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004103,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004104,val,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004105,train,1242,375,8,4,4,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004106,val,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004107,val,1241,376,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004108,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004109,train,1224,370,6,4,2,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004110,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004111,train,1242,375,2,2,0,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
004112,train,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004113,train,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004114,val,1242,375,9,8,1,6,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004115,val,1242,375,6,2,4,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004116,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004117,train,1242,375,4,3,1,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004118,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004119,train,1242,375,7,7,0,6,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004120,train,1242,375,10,7,3,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004121,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004122,train,1242,375,8,8,0,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004123,train,1238,374,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004124,train,1242,375,9,4,5,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004125,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004126,val,1242,375,8,3,5,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004127,train,1242,375,17,16,1,14,2,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004128,train,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004129,train,1242,375,7,3,4,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004130,val,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004131,val,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004132,train,1242,375,8,3,5,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004133,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004134,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004135,train,1242,375,6,6,0,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004136,val,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004137,val,1242,375,11,10,1,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004138,val,1241,376,10,10,0,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004139,train,1224,370,24,22,2,5,16,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
004140,train,1242,375,5,3,2,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004141,train,1242,375,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004142,val,1224,370,16,13,3,1,12,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004143,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004144,val,1242,375,7,4,3,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004145,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004146,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004147,train,1224,370,2,2,0,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
004148,val,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004149,train,1238,374,6,5,1,1,2,2,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
004150,train,1241,376,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004151,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004152,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004153,train,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004154,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004155,val,1242,375,12,8,4,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004156,train,1242,375,11,9,2,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004157,train,1242,375,5,5,0,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004158,val,1242,375,8,8,0,7,0,1,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004159,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004160,train,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004161,train,1242,375,6,3,3,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004162,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004163,train,1242,375,12,10,2,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004164,val,1242,375,10,7,3,4,0,3,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004165,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004166,train,1242,375,12,11,1,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004167,val,1242,375,5,1,4,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004168,train,1242,375,3,1,2,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004169,train,1242,375,12,5,7,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004170,val,1224,370,17,17,0,4,12,1,True,True,True,False,False,V1_P1_C1,high,V1_P1_C1__high
004171,train,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004172,val,1242,375,4,2,2,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004173,train,1242,375,7,4,3,3,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004174,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004175,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004176,train,1242,375,3,3,0,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004177,train,1242,375,6,2,4,0,2,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004178,val,1242,375,3,3,0,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004179,train,1242,375,12,12,0,11,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004180,val,1242,375,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004181,train,1242,375,9,9,0,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004182,val,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004183,val,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004184,train,1242,375,10,5,5,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004185,train,1224,370,7,4,3,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004186,val,1242,375,13,12,1,8,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004187,train,1242,375,6,3,3,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004188,val,1242,375,10,7,3,4,0,3,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004189,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004190,train,1241,376,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004191,train,1242,375,4,3,1,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004192,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004193,train,1242,375,14,14,0,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004194,train,1242,375,11,11,0,6,5,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004195,train,1241,376,5,3,2,3,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004196,val,1242,375,13,8,5,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004197,train,1242,375,6,4,2,3,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004198,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004199,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004200,val,1242,375,7,4,3,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004201,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004202,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004203,val,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004204,train,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004205,val,1242,375,6,4,2,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004206,train,1242,375,7,7,0,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004207,train,1242,375,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004208,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004209,train,1241,376,6,5,1,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004210,train,1242,375,7,4,3,2,0,2,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004211,train,1242,375,2,2,0,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004212,train,1242,375,6,5,1,4,0,1,True,False,True,False,False,V1_P0_C1,medium,V1_P0_C1__medium
004213,train,1242,375,11,10,1,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004214,train,1241,376,10,9,1,9,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004215,train,1242,375,14,11,3,7,4,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004216,train,1242,375,14,14,0,14,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004217,val,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004218,train,1242,375,13,13,0,11,0,2,True,False,True,False,False,V1_P0_C1,high,V1_P0_C1__high
004219,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004220,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004221,train,1242,375,9,7,2,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004222,train,1242,375,5,5,0,4,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004223,train,1238,374,3,2,1,1,1,0,True,True,False,False,False,V1_P1_C0,low,V1_P1_C0__low
004224,train,1242,375,2,2,0,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004225,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004226,train,1242,375,9,6,3,5,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004227,val,1242,375,1,1,0,1,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004228,train,1242,375,8,6,2,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004229,train,1224,370,12,9,3,0,7,2,False,True,True,False,False,V0_P1_C1,high,V0_P1_C1__high
004230,train,1242,375,2,2,0,1,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004231,train,1242,375,3,2,1,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
004232,train,1242,375,11,8,3,8,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004233,train,1242,375,4,3,1,2,0,1,True,False,True,False,False,V1_P0_C1,low,V1_P0_C1__low
004234,train,1242,375,11,11,0,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004235,train,1242,375,12,6,6,0,6,0,False,True,False,False,False,V0_P1_C0,medium,V0_P1_C0__medium
004236,train,1242,375,9,6,3,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004237,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004238,val,1242,375,12,11,1,11,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004239,val,1242,375,4,4,0,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004240,train,1242,375,5,4,1,2,1,1,True,True,True,False,False,V1_P1_C1,medium,V1_P1_C1__medium
004241,train,1242,375,7,5,2,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004242,train,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004243,train,1241,376,13,10,3,10,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004244,val,1242,375,5,4,1,4,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004245,train,1242,375,11,5,6,5,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004246,train,1242,375,12,10,2,9,1,0,True,True,False,False,False,V1_P1_C0,high,V1_P1_C0__high
004247,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004248,train,1241,376,7,6,1,6,0,0,True,False,False,False,False,V1_P0_C0,medium,V1_P0_C0__medium
004249,val,1242,375,8,7,1,7,0,0,True,False,False,False,False,V1_P0_C0,high,V1_P0_C0__high
004250,train,1224,370,6,4,2,1,3,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004251,train,1242,375,5,5,0,4,1,0,True,True,False,False,False,V1_P1_C0,medium,V1_P1_C0__medium
004252,train,1224,370,1,1,0,0,1,0,False,True,False,False,False,V0_P1_C0,low,V0_P1_C0__low
004253,train,1242,375,5,2,3,2,0,0,True,False,False,False,False,V1_P0_C0,low,V1_P0_C0__low
